iteration,cost,selected operator,applied changes,improved cost
2089,8.529109917631168,TWOOPT,True,False
2090,9.050660880644736,TWOOPT,True,False
2091,8.930585502320525,TWOOPT,True,True
2092,8.569158248691117,TWOOPT,True,True
2093,8.582179829979015,TWOOPT,True,False
2094,8.062366171569737,TWOOPT,True,True
2095,7.43519273328817,RELOCATE,True,True
2096,8.365069724622769,TWOOPT,True,False
2097,7.953201353007935,TWOOPT,True,True
2098,7.4257765299196254,RELOCATE,True,True
2099,8.25434486786613,TWOOPT,True,False
2100,8.266278505497382,TWOOPT,True,False
2101,8.085650705290574,TWOOPT,True,True
2102,8.002677958228107,TWOOPT,True,True
2103,7.882462556961725,RELOCATE,True,True
2104,7.8721914908975705,TWOOPT,True,True
2105,8.326850422644041,TWOOPT,True,False
2106,7.8948563915698475,TWOOPT,True,True
2107,7.763254840065571,TWOOPT,True,True
2108,7.837871835658024,TWOOPT,True,False
2109,7.822012800768098,TWOOPT,True,True
2110,7.857266375507358,TWOOPT,True,False
2111,7.548393193336313,RELOCATE,True,True
2112,7.549388662433566,RELOCATE,True,False
2113,7.424786367569517,TWOOPT,True,True
2114,8.035547939175208,TWOOPT,True,False
2115,7.330307480644139,TWOOPT,True,True
2116,7.513723315899172,TWOOPT,True,False
2117,7.383446082546137,TWOOPT,True,True
2118,7.639752839208876,TWOOPT,True,False
2119,7.891767461032934,TWOOPT,True,False
2120,8.07151137491819,RELOCATE,True,False
2121,8.210268361827117,TWOOPT,True,False
2122,8.147675346832433,TWOOPT,True,True
2123,8.122158742236769,TWOOPT,True,True
2124,8.473702045252345,TWOOPT,True,False
2125,8.569419747236486,RELOCATE,True,False
2126,8.408770864471881,RELOCATE,True,True
2127,8.109654222129073,RELOCATE,True,True
2128,8.456252889837947,RELOCATE,True,False
2129,7.038250954719101,TWOOPT,True,True
2130,7.200725802295399,RELOCATE,True,False
2131,9.24939323019514,TWOOPT,True,False
2132,9.255346221532713,TWOOPT,True,False
2133,9.330439627584553,TWOOPT,True,False
2134,9.37050125317992,TWOOPT,True,False
2135,8.58913453215099,TWOOPT,True,True
2136,8.682066787850045,TWOOPT,True,False
2137,8.152301700849375,TWOOPT,True,True
2138,8.142124344672322,TWOOPT,True,True
2139,8.47380666662407,RELOCATE,True,False
2140,8.104031768794009,RELOCATE,True,True
2141,8.165934174601247,RELOCATE,True,False
2142,8.007602477696777,TWOOPT,True,True
2143,7.601269811225193,TWOOPT,True,True
2144,7.769315340599152,TWOOPT,True,False
2145,7.792401158703365,TWOOPT,True,False
2146,8.06014934128419,RELOCATE,True,False
2147,8.20800879760305,TWOOPT,True,False
2148,7.978138106179457,TWOOPT,True,True
2149,7.882330505613809,RELOCATE,True,True
2150,7.81077505660698,TWOOPT,True,True
2151,8.128055621385391,TWOOPT,True,False
2152,9.43785918169663,TWOOPT,True,False
2153,6.901471474301553,TWOOPT,True,True
2154,8.102157075310949,RELOCATE,True,False
2155,8.663688190842258,RELOCATE,True,False
2156,9.071658918268806,TWOOPT,True,False
2157,8.763964611181478,TWOOPT,True,True
2158,8.21338547120315,TWOOPT,True,True
2159,8.778356459411373,TWOOPT,True,False
2160,8.289340559462353,TWOOPT,True,True
2161,8.165379183661992,TWOOPT,True,True
2162,8.152878456420876,TWOOPT,True,True
2163,8.355881076429458,RELOCATE,True,False
2164,8.693094515938835,TWOOPT,True,False
2165,8.393308839652523,TWOOPT,True,True
2166,8.96711755576344,TWOOPT,True,False
2167,8.617202538233867,TWOOPT,True,True
2168,8.299979602031184,RELOCATE,True,True
2169,8.231161847315619,TWOOPT,True,True
2170,9.057001616150679,TWOOPT,True,False
2171,8.969941347174057,RELOCATE,True,True
2172,9.676426707169693,RELOCATE,True,False
2173,9.739565228989964,TWOOPT,True,False
2174,9.83225292863577,TWOOPT,True,False
2175,9.799050736821176,RELOCATE,True,True
2176,9.707608421346372,RELOCATE,True,True
2177,9.025297834954099,TWOOPT,True,True
2178,8.398385764488697,RELOCATE,True,True
2179,9.749351714779564,RELOCATE,True,False
2180,9.644390023695664,TWOOPT,True,True
2181,8.814680412094766,TWOOPT,True,True
2182,8.670993704422628,TWOOPT,True,True
2183,8.68644146731618,RELOCATE,True,False
2184,9.266352421572932,TWOOPT,True,False
2185,9.054115467529222,TWOOPT,True,True
2186,9.524027956434779,RELOCATE,True,False
2187,9.039295635480714,TWOOPT,True,True
2188,9.058746714064599,TWOOPT,True,False
2189,8.622750977653897,RELOCATE,True,True
2190,6.86275550764088,TWOOPT,True,True
2191,8.107393173288443,TWOOPT,True,False
2192,8.70962212279209,TWOOPT,True,False
2193,8.587858792806617,TWOOPT,True,True
2194,8.00211394058704,RELOCATE,True,True
2195,7.672482930843724,TWOOPT,True,True
2196,7.604254770861955,TWOOPT,True,True
2197,8.368534211640121,TWOOPT,True,False
2198,8.357791636137481,TWOOPT,True,True
2199,7.980659803607091,RELOCATE,True,True
2200,8.219685784886137,RELOCATE,True,False
2201,8.086905293188565,TWOOPT,True,True
2202,6.764658322120357,RELOCATE,True,True
2203,8.328400741209615,TWOOPT,True,False
2204,8.319944413013014,TWOOPT,True,True
2205,7.883207176999174,RELOCATE,True,True
2206,7.65189529657145,TWOOPT,True,True
2207,6.929272020894613,RELOCATE,True,True
2208,7.294554299252571,RELOCATE,True,False
2209,8.336934500032466,TWOOPT,True,False
2210,8.41522178026243,TWOOPT,True,False
2211,8.573318119986473,TWOOPT,True,False
2212,8.191458331510791,TWOOPT,True,True
2213,8.116942615467144,TWOOPT,True,True
2214,8.024247417564625,TWOOPT,True,True
2215,8.484216371790888,RELOCATE,True,False
2216,8.4336607951673,TWOOPT,True,True
2217,8.074672769917388,TWOOPT,True,True
2218,7.3160017687869745,TWOOPT,True,True
2219,8.284578924898947,TWOOPT,True,False
2220,8.424022383329547,TWOOPT,True,False
2221,8.49967003918783,RELOCATE,True,False
2222,8.01856493140705,RELOCATE,True,True
2223,7.859437671894788,TWOOPT,True,True
2224,7.976425490288451,TWOOPT,True,False
2225,8.592508665566413,RELOCATE,True,False
2226,8.647012145461051,TWOOPT,True,False
2227,8.357602788769228,TWOOPT,True,True
2228,8.572955234017535,TWOOPT,True,False
2229,8.259104076780902,TWOOPT,True,True
2230,8.504026737749403,RELOCATE,True,False
2231,8.639929840681464,TWOOPT,True,False
2232,8.792503551561147,TWOOPT,True,False
2233,8.616281226530974,TWOOPT,True,True
2234,8.50116230532149,TWOOPT,True,True
2235,8.04871027013525,TWOOPT,True,True
2236,8.066909090753617,TWOOPT,True,False
2237,8.289333035182343,TWOOPT,True,False
2238,8.056044456800699,TWOOPT,True,True
2239,8.297217795487047,TWOOPT,True,False
2240,8.221669067192396,TWOOPT,True,True
2241,7.43203504693858,RELOCATE,True,True
2242,7.213073649030537,TWOOPT,True,True
2243,7.210756629313482,TWOOPT,True,True
2244,7.260368870499847,TWOOPT,True,False
2245,7.805224073779033,RELOCATE,True,False
2246,8.709312557437277,RELOCATE,True,False
2247,8.68971806570243,TWOOPT,True,True
2248,8.697553927631546,TWOOPT,True,False
2249,8.684673988196726,TWOOPT,True,True
2250,8.396296286768155,TWOOPT,True,True
2251,8.03091914639181,TWOOPT,True,True
2252,8.865652783061469,TWOOPT,True,False
2253,8.467084202622827,TWOOPT,True,True
2254,8.427672354690683,RELOCATE,True,True
2255,8.417629970130175,TWOOPT,True,True
2256,8.470731285462168,TWOOPT,True,False
2257,8.135773699308135,TWOOPT,True,True
2258,8.945518504154654,TWOOPT,True,False
2259,7.543351528340051,TWOOPT,True,True
2260,7.543351528340051,TWOOPT,False,False
2261,7.55190659074105,TWOOPT,True,False
2262,7.458326130404721,TWOOPT,True,True
2263,7.995824538913306,TWOOPT,True,False
2264,8.003175850731301,RELOCATE,True,False
2265,8.062467625155689,RELOCATE,True,False
2266,9.10738686214434,TWOOPT,True,False
2267,10.140270016111469,TWOOPT,True,False
2268,9.667431340838666,TWOOPT,True,True
2269,8.877644103065744,TWOOPT,True,True
2270,9.191773820139112,RELOCATE,True,False
2271,9.173375806747915,TWOOPT,True,True
2272,9.026060770714947,TWOOPT,True,True
2273,9.107476244680207,TWOOPT,True,False
2274,9.113394517677403,TWOOPT,True,False
2275,8.762501896055134,TWOOPT,True,True
2276,8.863944990675275,TWOOPT,True,False
2277,8.67766459872217,TWOOPT,True,True
2278,7.894538097892977,RELOCATE,True,True
2279,7.406512025973811,TWOOPT,True,True
2280,8.284872008453238,TWOOPT,True,False
2281,7.80091670961823,TWOOPT,True,True
2282,7.845616508562385,TWOOPT,True,False
2283,7.358361280625057,RELOCATE,True,True
2284,8.571599365521603,TWOOPT,True,False
2285,8.273861740259235,TWOOPT,True,True
2286,8.038886380324971,TWOOPT,True,True
2287,8.045775181503405,TWOOPT,True,False
2288,7.948169874414045,TWOOPT,True,True
2289,8.054389751039988,TWOOPT,True,False
2290,9.119674586176444,RELOCATE,True,False
2291,9.015636993497486,TWOOPT,True,True
2292,8.542538831210024,RELOCATE,True,True
2293,8.513968536077352,TWOOPT,True,True
2294,8.414962457390633,TWOOPT,True,True
2295,7.976994777848849,RELOCATE,True,True
2296,8.91432556172434,TWOOPT,True,False
2297,8.820712161652468,RELOCATE,True,True
2298,8.828123281115547,TWOOPT,True,False
2299,9.178334390540613,TWOOPT,True,False
2300,9.198979304822872,TWOOPT,True,False
2301,9.580162972743356,TWOOPT,True,False
2302,8.919699234249654,TWOOPT,True,True
2303,8.957017151434354,TWOOPT,True,False
2304,8.502894105212079,TWOOPT,True,True
2305,8.14675814074227,RELOCATE,True,True
2306,8.140183870049917,TWOOPT,True,True
2307,8.383014988222612,TWOOPT,True,False
2308,7.5305911857271255,TWOOPT,True,True
2309,7.714770615874459,TWOOPT,True,False
2310,8.454059947957742,TWOOPT,True,False
2311,8.50050008325546,TWOOPT,True,False
2312,8.61737535312177,TWOOPT,True,False
2313,8.165254168818356,RELOCATE,True,True
2314,8.035688545810181,RELOCATE,True,True
2315,8.12924745004129,RELOCATE,True,False
2316,7.9846056120052324,TWOOPT,True,True
2317,7.939870361539477,RELOCATE,True,True
2318,8.00486253728537,TWOOPT,True,False
2319,8.250441915042826,TWOOPT,True,False
2320,8.027656716759022,TWOOPT,True,True
2321,7.952979726085463,TWOOPT,True,True
2322,7.900930768655451,RELOCATE,True,True
2323,7.678777626268042,TWOOPT,True,True
2324,8.240141343746867,TWOOPT,True,False
2325,8.26923177942955,TWOOPT,True,False
2326,8.095345257688543,RELOCATE,True,True
2327,8.446553264894236,TWOOPT,True,False
2328,8.383526349722615,TWOOPT,True,True
2329,7.709060459889691,RELOCATE,True,True
2330,7.978149106976694,TWOOPT,True,False
2331,7.966651018197268,TWOOPT,True,True
2332,8.03270372764468,TWOOPT,True,False
2333,8.008014342427447,TWOOPT,True,True
2334,8.02054717230546,TWOOPT,True,False
2335,9.10051552025471,TWOOPT,True,False
2336,8.61207089791823,TWOOPT,True,True
2337,7.741189086458591,TWOOPT,True,True
2338,8.05637852412759,TWOOPT,True,False
2339,8.407547101703846,RELOCATE,True,False
2340,9.211507881982074,TWOOPT,True,False
2341,8.633781413104558,TWOOPT,True,True
2342,8.660864890140804,TWOOPT,True,False
2343,8.792605386331598,TWOOPT,True,False
2344,9.13399311803337,TWOOPT,True,False
2345,7.881406728856756,TWOOPT,True,True
2346,7.929392398471979,TWOOPT,True,False
2347,7.861573694306875,TWOOPT,True,True
2348,7.482549158698706,TWOOPT,True,True
2349,7.679817538210267,TWOOPT,True,False
2350,8.20894395767845,RELOCATE,True,False
2351,8.18286619079186,TWOOPT,True,True
2352,7.407042869892284,TWOOPT,True,True
2353,7.406603281183024,TWOOPT,True,True
2354,7.718402324389669,TWOOPT,True,False
2355,7.872199732184507,TWOOPT,True,False
2356,8.41587044436775,RELOCATE,True,False
2357,8.926125610567652,TWOOPT,True,False
2358,8.334101078509267,RELOCATE,True,True
2359,8.264521665408887,RELOCATE,True,True
2360,8.140111397581942,RELOCATE,True,True
2361,8.129374097505806,TWOOPT,True,True
2362,8.130954522533983,TWOOPT,True,False
2363,8.837717971823022,TWOOPT,True,False
2364,8.500669331107975,TWOOPT,True,True
2365,9.22945857643845,TWOOPT,True,False
2366,9.227792885269002,RELOCATE,True,True
2367,8.045416719538832,RELOCATE,True,True
2368,9.402405717964927,TWOOPT,True,False
2369,9.103694091541158,TWOOPT,True,True
2370,8.419471592114794,RELOCATE,True,True
2371,7.565893046049766,TWOOPT,True,True
2372,7.680391359804073,TWOOPT,True,False
2373,7.500634633987298,TWOOPT,True,True
2374,7.959765945327531,RELOCATE,True,False
2375,7.7550386096006685,TWOOPT,True,True
2376,7.672703306990415,RELOCATE,True,True
2377,8.248565583473207,TWOOPT,True,False
2378,8.274684111043218,RELOCATE,True,False
2379,8.77075952212234,TWOOPT,True,False
2380,8.12508614633548,TWOOPT,True,True
2381,7.389090089153648,TWOOPT,True,True
2382,7.803545836020517,TWOOPT,True,False
2383,7.937914991959231,TWOOPT,True,False
2384,8.43200195755558,TWOOPT,True,False
2385,8.318147031267769,TWOOPT,True,True
2386,7.366937226960353,RELOCATE,True,True
2387,7.966763412658114,TWOOPT,True,False
2388,7.274253263443542,TWOOPT,True,True
2389,7.713949456716301,TWOOPT,True,False
2390,7.652597500611843,RELOCATE,True,True
2391,7.750210941404634,RELOCATE,True,False
2392,7.632745602809999,TWOOPT,True,True
2393,7.577672631200549,TWOOPT,True,True
2394,8.348401723033708,TWOOPT,True,False
2395,8.927557713201736,TWOOPT,True,False
2396,8.93754707842695,TWOOPT,True,False
2397,8.487257920293505,TWOOPT,True,True
2398,8.762418712692906,TWOOPT,True,False
2399,8.237060829015318,TWOOPT,True,True
2400,7.732794066189891,TWOOPT,True,True
2401,8.57302613877512,TWOOPT,True,False
2402,6.974495012682653,TWOOPT,True,True
2403,6.959292272483852,TWOOPT,True,True
2404,7.265797748275667,TWOOPT,True,False
2405,8.008413467720013,RELOCATE,True,False
2406,7.497918384109299,TWOOPT,True,True
2407,7.8350244828109545,TWOOPT,True,False
2408,7.7903038542415874,TWOOPT,True,True
2409,7.914878315791049,TWOOPT,True,False
2410,7.671813247227055,TWOOPT,True,True
2411,7.688628819278982,TWOOPT,True,False
2412,7.802205237115211,RELOCATE,True,False
2413,7.533087577332305,TWOOPT,True,True
2414,8.312729676210033,TWOOPT,True,False
2415,8.61880678582056,TWOOPT,True,False
2416,8.43190969935144,TWOOPT,True,True
2417,8.410802570064124,TWOOPT,True,True
2418,8.515811304614958,TWOOPT,True,False
2419,8.08531552453698,TWOOPT,True,True
2420,8.071072687421568,TWOOPT,True,True
2421,8.144315969090567,TWOOPT,True,False
2422,7.984792167943187,TWOOPT,True,True
2423,8.298810072649543,TWOOPT,True,False
2424,7.924939386903729,TWOOPT,True,True
2425,8.411354214664907,TWOOPT,True,False
2426,8.1652693451823,TWOOPT,True,True
2427,7.80052751938096,RELOCATE,True,True
2428,6.839295411579515,TWOOPT,True,True
2429,7.61357902725517,TWOOPT,True,False
2430,7.627416931876681,TWOOPT,True,False
2431,8.00467784299696,RELOCATE,True,False
2432,7.197806018179566,TWOOPT,True,True
2433,7.38393292597331,TWOOPT,True,False
2434,8.010943597880091,TWOOPT,True,False
2435,8.10040943114851,TWOOPT,True,False
2436,7.591195817008901,TWOOPT,True,True
2437,8.453823815471251,TWOOPT,True,False
2438,9.005770424766766,TWOOPT,True,False
2439,8.314945373988357,TWOOPT,True,True
2440,8.990792749410442,TWOOPT,True,False
2441,8.183269318241926,RELOCATE,True,True
2442,7.830087081352282,TWOOPT,True,True
2443,7.70757018384795,TWOOPT,True,True
2444,7.693814719014483,TWOOPT,True,True
2445,7.875831003625716,RELOCATE,True,False
2446,7.4540654172244665,RELOCATE,True,True
2447,7.329053433026745,TWOOPT,True,True
2448,7.343612092339796,TWOOPT,True,False
2449,7.736730759575188,TWOOPT,True,False
2450,7.8821874985086975,TWOOPT,True,False
2451,7.951892577261873,TWOOPT,True,False
2452,7.907191308765526,RELOCATE,True,True
2453,8.62279919518587,TWOOPT,True,False
2454,7.48223774386135,TWOOPT,True,True
2455,7.926867191965085,RELOCATE,True,False
2456,7.922421948543896,TWOOPT,True,True
2457,7.809586445851797,TWOOPT,True,True
2458,7.0474351542853375,TWOOPT,True,True
2459,7.6753922447460425,TWOOPT,True,False
2460,7.7010391495127735,TWOOPT,True,False
2461,7.607538376826979,TWOOPT,True,True
2462,7.629671903177886,TWOOPT,True,False
2463,8.047700736116326,RELOCATE,True,False
2464,7.490459906038812,TWOOPT,True,True
2465,7.626888777788423,TWOOPT,True,False
2466,7.806567904143153,TWOOPT,True,False
2467,7.892416508974365,TWOOPT,True,False
2468,8.267963275899035,TWOOPT,True,False
2469,8.76134068403021,TWOOPT,True,False
2470,8.206380260685734,TWOOPT,True,True
2471,8.305878199500055,RELOCATE,True,False
2472,8.478024646682703,TWOOPT,True,False
2473,7.24814676502086,TWOOPT,True,True
2474,7.320258950469628,TWOOPT,True,False
2475,7.131393159405501,TWOOPT,True,True
2476,7.3678610035902175,RELOCATE,True,False
2477,7.577846780625275,TWOOPT,True,False
2478,8.034554342011457,TWOOPT,True,False
2479,8.03956184006839,TWOOPT,True,False
2480,8.083155434370957,RELOCATE,True,False
2481,8.915662780967267,TWOOPT,True,False
2482,8.142218831287654,RELOCATE,True,True
2483,7.598088870334102,TWOOPT,True,True
2484,7.515029470664379,TWOOPT,True,True
2485,7.7706279206455,TWOOPT,True,False
2486,7.305198021412261,TWOOPT,True,True
2487,7.281947606287401,TWOOPT,True,True
2488,7.119922891328028,TWOOPT,True,True
2489,6.657176984957697,TWOOPT,True,True
2490,6.660778804806542,RELOCATE,True,False
2491,6.830999731743665,RELOCATE,True,False
2492,6.949744942823287,TWOOPT,True,False
2493,6.926966494364487,TWOOPT,True,True
2494,6.235799492909584,RELOCATE,True,True
2495,7.075046607578921,TWOOPT,True,False
2496,6.606576185906073,RELOCATE,True,True
2497,6.7383228049558515,TWOOPT,True,False
2498,6.710106496709956,RELOCATE,True,True
2499,6.545671565622418,TWOOPT,True,True
2500,7.227089770839775,TWOOPT,True,False
2501,6.757178951374749,RELOCATE,True,True
2502,6.720199348481312,TWOOPT,True,True
2503,6.624091501516545,TWOOPT,True,True
2504,6.193468416485567,TWOOPT,True,True
2505,6.7533345830809886,RELOCATE,True,False
2506,7.225528184401664,TWOOPT,True,False
2507,6.6256876288337665,TWOOPT,True,True
2508,7.33059028498756,TWOOPT,True,False
2509,6.280700758113978,TWOOPT,True,True
2510,5.855522625278828,TWOOPT,True,True
2511,6.292935967107896,RELOCATE,True,False
2512,6.286608257373601,TWOOPT,True,True
2513,6.4478367122927605,TWOOPT,True,False
2514,6.218969811084213,TWOOPT,True,True
2515,6.304126177198468,TWOOPT,True,False
2516,6.4649419533782275,TWOOPT,True,False
2517,6.093431721309637,TWOOPT,True,True
2518,6.097861129101501,TWOOPT,True,False
2519,5.861089003043193,TWOOPT,True,True
2520,6.746758950899991,TWOOPT,True,False
2521,7.221131101698038,TWOOPT,True,False
2522,7.370431225828169,TWOOPT,True,False
2523,6.162811073940633,TWOOPT,True,True
2524,6.4849489476696816,RELOCATE,True,False
2525,6.481314929465411,TWOOPT,True,True
2526,6.779273306810056,RELOCATE,True,False
2527,6.6437646618252675,TWOOPT,True,True
2528,6.816243580394775,TWOOPT,True,False
2529,6.910350701442873,TWOOPT,True,False
2530,7.196256853213366,TWOOPT,True,False
2531,7.249680945343063,TWOOPT,True,False
2532,7.1200291083713,TWOOPT,True,True
2533,7.2891852017451315,TWOOPT,True,False
2534,6.630201053944691,RELOCATE,True,True
2535,6.884268251786541,TWOOPT,True,False
2536,7.106437369951785,RELOCATE,True,False
2537,7.392791873438171,TWOOPT,True,False
2538,7.392791873438171,TWOOPT,False,False
2539,7.213311947934306,TWOOPT,True,True
2540,7.242086129731254,TWOOPT,True,False
2541,7.144799661367659,TWOOPT,True,True
2542,7.389247823553612,TWOOPT,True,False
2543,7.268521216201923,TWOOPT,True,True
2544,7.306484430600799,TWOOPT,True,False
2545,8.283752676775089,TWOOPT,True,False
2546,8.361908907423373,TWOOPT,True,False
2547,7.564424063698507,TWOOPT,True,True
2548,7.5655166107288245,TWOOPT,True,False
2549,7.948008593431728,TWOOPT,True,False
2550,8.115191807500025,RELOCATE,True,False
2551,7.582271004880287,TWOOPT,True,True
2552,7.616469258813126,TWOOPT,True,False
2553,6.884020249064546,TWOOPT,True,True
2554,6.884020249064546,TWOOPT,False,False
2555,7.546964720070342,TWOOPT,True,False
2556,7.700301603947552,TWOOPT,True,False
2557,7.793621969932728,TWOOPT,True,False
2558,7.9094588669219235,TWOOPT,True,False
2559,7.856709851211589,TWOOPT,True,True
2560,7.924352401785781,TWOOPT,True,False
2561,7.5548058998697405,TWOOPT,True,True
2562,7.428357385218931,RELOCATE,True,True
2563,7.241450852759734,TWOOPT,True,True
2564,7.8704413321440185,TWOOPT,True,False
2565,7.596058468440477,TWOOPT,True,True
2566,8.012425785655113,TWOOPT,True,False
2567,7.93701805478705,TWOOPT,True,True
2568,7.6737887302083365,TWOOPT,True,True
2569,7.924564792974498,TWOOPT,True,False
2570,7.80401553171119,RELOCATE,True,True
2571,7.832877396861694,TWOOPT,True,False
2572,6.800890227676016,TWOOPT,True,True
2573,7.085434011329276,TWOOPT,True,False
2574,7.199526346763671,RELOCATE,True,False
2575,7.427078243987639,TWOOPT,True,False
2576,7.625712964492757,TWOOPT,True,False
2577,7.682183283483981,TWOOPT,True,False
2578,7.884720428334855,TWOOPT,True,False
2579,6.742838347519648,TWOOPT,True,True
2580,7.029791215278864,TWOOPT,True,False
2581,6.866655243881224,RELOCATE,True,True
2582,6.910085446356444,TWOOPT,True,False
2583,7.95004675095197,TWOOPT,True,False
2584,7.811366038776666,TWOOPT,True,True
2585,7.910245336130041,TWOOPT,True,False
2586,8.467019916277085,TWOOPT,True,False
2587,8.396585775260327,TWOOPT,True,True
2588,8.103497889662009,TWOOPT,True,True
2589,8.114857053206414,TWOOPT,True,False
2590,8.010673630879795,TWOOPT,True,True
2591,8.812441476052122,TWOOPT,True,False
2592,8.817180055036726,TWOOPT,True,False
2593,8.89569393986422,TWOOPT,True,False
2594,7.960742826024706,RELOCATE,True,True
2595,7.9228924442137805,TWOOPT,True,True
2596,8.021168642250817,TWOOPT,True,False
2597,8.41935268791735,TWOOPT,True,False
2598,8.006178686140567,TWOOPT,True,True
2599,8.595310461566031,TWOOPT,True,False
2600,8.746418378221332,TWOOPT,True,False
2601,9.118172954558535,TWOOPT,True,False
2602,8.006125649838491,RELOCATE,True,True
2603,7.898982140625609,TWOOPT,True,True
2604,8.256963138226574,RELOCATE,True,False
2605,7.9609836652944095,RELOCATE,True,True
2606,8.222453527025399,TWOOPT,True,False
2607,8.691390772018533,RELOCATE,True,False
2608,8.245277487385575,TWOOPT,True,True
2609,9.191072094538546,TWOOPT,True,False
2610,9.195216230873157,TWOOPT,True,False
2611,9.684210923110076,TWOOPT,True,False
2612,9.52828410222109,TWOOPT,True,True
2613,9.154323592617684,TWOOPT,True,True
2614,9.155242788224951,TWOOPT,True,False
2615,8.775678472133706,TWOOPT,True,True
2616,8.902315198073406,TWOOPT,True,False
2617,8.454713453089017,TWOOPT,True,True
2618,7.758068822003677,TWOOPT,True,True
2619,7.71806782874327,TWOOPT,True,True
2620,7.886631070680679,TWOOPT,True,False
2621,7.856299751904402,TWOOPT,True,True
2622,8.522747977902064,TWOOPT,True,False
2623,8.985778232458575,TWOOPT,True,False
2624,9.444091194912138,TWOOPT,True,False
2625,8.581538202328622,RELOCATE,True,True
2626,8.158140930395856,RELOCATE,True,True
2627,8.174552121007476,TWOOPT,True,False
2628,8.479786409235412,TWOOPT,True,False
2629,8.212018769725173,TWOOPT,True,True
2630,6.684639353044582,TWOOPT,True,True
2631,7.546280190966993,TWOOPT,True,False
2632,7.599346307364996,TWOOPT,True,False
2633,7.848301544893385,RELOCATE,True,False
2634,7.578781016617927,TWOOPT,True,True
2635,7.803632220440439,TWOOPT,True,False
2636,7.803632220440439,RELOCATE,False,False
2637,7.7832693080321285,TWOOPT,True,True
2638,8.987952389579847,RELOCATE,True,False
2639,8.609381625833194,RELOCATE,True,True
2640,8.11409555709256,TWOOPT,True,True
2641,7.67788967690886,TWOOPT,True,True
2642,7.164929607523817,TWOOPT,True,True
2643,7.126933272283536,TWOOPT,True,True
2644,7.205400867519794,TWOOPT,True,False
2645,8.311023910050615,TWOOPT,True,False
2646,8.320699613111445,RELOCATE,True,False
2647,8.321439370770847,TWOOPT,True,False
2648,8.696957692556119,TWOOPT,True,False
2649,8.796504836235828,TWOOPT,True,False
2650,8.944139573609217,TWOOPT,True,False
2651,8.697857858268431,TWOOPT,True,True
2652,8.403466559304924,TWOOPT,True,True
2653,8.636443799594915,RELOCATE,True,False
2654,8.749459536695074,TWOOPT,True,False
2655,8.800368850917344,TWOOPT,True,False
2656,8.893778148646874,TWOOPT,True,False
2657,8.579251944022072,TWOOPT,True,True
2658,8.588568228103028,TWOOPT,True,False
2659,8.520355921751305,RELOCATE,True,True
2660,8.40810066707234,TWOOPT,True,True
2661,8.252594540181754,TWOOPT,True,True
2662,7.8943777283124215,TWOOPT,True,True
2663,8.26353034472533,TWOOPT,True,False
2664,8.100355269236376,TWOOPT,True,True
2665,7.963992487769459,TWOOPT,True,True
2666,8.65305406985659,TWOOPT,True,False
2667,8.273054921514486,RELOCATE,True,True
2668,8.352332867251299,TWOOPT,True,False
2669,8.650095623923129,TWOOPT,True,False
2670,8.647123679310079,TWOOPT,True,True
2671,7.750815245793357,TWOOPT,True,True
2672,8.67721055507854,TWOOPT,True,False
2673,7.93648436559296,TWOOPT,True,True
2674,7.937745093067622,TWOOPT,True,False
2675,8.426406137315457,TWOOPT,True,False
2676,8.646749985308647,RELOCATE,True,False
2677,8.809094127428262,TWOOPT,True,False
2678,8.986846530642637,TWOOPT,True,False
2679,8.6914988764767,RELOCATE,True,True
2680,8.035209044716048,TWOOPT,True,True
2681,8.11968085990668,TWOOPT,True,False
2682,8.06056091715384,TWOOPT,True,True
2683,8.77163559934068,TWOOPT,True,False
2684,8.42333195195614,TWOOPT,True,True
2685,8.278168082781276,TWOOPT,True,True
2686,8.279323899149652,TWOOPT,True,False
2687,8.39828812985447,TWOOPT,True,False
2688,7.330109358023149,TWOOPT,True,True
2689,6.864568519275558,TWOOPT,True,True
2690,6.844178836976509,RELOCATE,True,True
2691,6.847678306842907,RELOCATE,True,False
2692,7.194541671514024,TWOOPT,True,False
2693,7.526990086235228,TWOOPT,True,False
2694,7.161854886634449,TWOOPT,True,True
2695,7.114907886163108,TWOOPT,True,True
2696,6.906998829980921,TWOOPT,True,True
2697,8.347747398126085,TWOOPT,True,False
2698,7.433446864188143,TWOOPT,True,True
2699,8.011626552638624,TWOOPT,True,False
2700,7.418457897202162,TWOOPT,True,True
2701,7.915149563692902,TWOOPT,True,False
2702,8.036105473557996,TWOOPT,True,False
2703,7.821815671682358,TWOOPT,True,True
2704,6.842866565926965,TWOOPT,True,True
2705,6.836654972725698,TWOOPT,True,True
2706,6.971043894567277,TWOOPT,True,False
2707,6.971043894567277,TWOOPT,False,False
2708,6.987718949712859,RELOCATE,True,False
2709,7.085757007196106,TWOOPT,True,False
2710,7.426153337164372,RELOCATE,True,False
2711,7.314682052747743,TWOOPT,True,True
2712,7.049004172989502,TWOOPT,True,True
2713,7.201156093400274,RELOCATE,True,False
2714,7.405857782932173,RELOCATE,True,False
2715,8.135293588741696,TWOOPT,True,False
2716,8.318305044625077,TWOOPT,True,False
2717,7.653529446496075,RELOCATE,True,True
2718,8.03443134598393,RELOCATE,True,False
2719,8.10407906427071,TWOOPT,True,False
2720,7.538560554615934,TWOOPT,True,True
2721,7.60586060312553,TWOOPT,True,False
