file,initial,TWOOPT weight,RELOCATE weight,GLOBAL_RELOCATE weight,GLOBAL_EXCHANGE weight,iterations,target costfunction,cost (final solution),costs per MURMEL (final solution),cost (initial solution),costs per MURMEL (initial solution),costfunction 2 (no target),cost 2 (best solution),Tmin,Tmax,runtime (s),two opts,two opts with improvement,relocates,relocates with improvement,global relocates,global relocates with improvement,global exchanges,global exchanges with improvement
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3959.659336875,"[699.0654362500001, 922.6190700000001, 792.2248306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1675.7666666666667,0.01,10.0,1.51,129,99,13,11,3,3,34,29
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3966.289336875,"[800.04785875, 975.487253125, 713.854225]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1771.7189043209876,0.01,10.0,1.48,123,98,13,11,1,1,46,38
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3909.5593368750006,"[939.9584643750001, 899.3260418750001, 636.8448306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1707.2363425925923,0.01,10.0,1.5,108,85,18,14,2,1,41,33
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4023.519336875,"[870.76785875, 920.5772531250001, 632.4242250000001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1672.0275462962964,0.01,10.0,1.48,139,110,17,14,1,1,23,17
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4155.259336875,"[934.5172531250001, 1002.5172531250001, 805.3148306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1820.7929783950617,0.01,10.0,1.49,101,78,10,9,0,0,18,17
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3988.6293368750003,"[786.107253125, 710.117253125, 882.6648306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1603.1364969135802,0.01,10.0,1.5,123,94,20,15,0,0,40,30
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4199.129336875,"[943.1872531250001, 885.5572531250001, 807.3548306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1713.0769290123455,0.01,10.0,1.48,128,98,12,12,0,0,37,34
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3803.6293368750003,"[814.497253125, 921.0872531250001, 636.5048306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1672.9534722222222,0.01,10.0,1.51,131,99,19,16,0,0,41,30
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3956.0293368750004,"[916.498464375, 926.0160418750002, 665.2348306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1681.863811728395,0.01,10.0,1.5,113,84,18,15,2,2,27,23
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3999.189336875,"[898.8172531250001, 1026.317253125, 636.8448306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1864.0028549382716,0.01,10.0,1.49,136,103,16,14,0,0,33,27
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4098.439336875001,"[847.4766475, 1000.98785875, 767.4048306250002]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1818.0270061728395,0.01,10.0,1.51,119,81,23,19,1,1,20,14
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4004.8593368750007,"[984.1578587500001, 719.8072531250001, 766.214225]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1787.471450617284,0.01,10.0,1.49,130,100,17,14,1,1,43,40
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3809.2193368750004,"[808.7172531250001, 825.887253125, 754.144830625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1500.1139660493827,0.01,10.0,1.48,130,116,11,8,0,0,35,31
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4070.1893368750007,"[1096.187253125, 881.8172531250001, 766.2148306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1990.8547067901234,0.01,10.0,1.47,126,103,12,11,0,0,38,30
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3813.399336875,"[781.3466475, 942.1666475000001, 783.896041875]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1711.1966049382715,0.01,10.0,1.48,109,85,12,11,3,2,53,46
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3885.8093368750006,"[763.497253125, 958.997253125, 690.7348306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1741.7806327160492,0.01,10.0,1.49,149,118,19,13,0,0,21,19
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3743.0093368750004,"[802.9372531250001, 739.017253125, 577.0048306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1458.447299382716,0.01,10.0,1.48,126,101,13,11,2,2,39,33
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3963.269336875,"[746.8372531250001, 860.2266475, 765.36543625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1562.4311728395062,0.01,10.0,1.49,116,88,14,8,1,0,39,33
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4068.6393368750005,"[730.517253125, 960.357253125, 787.4648306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1744.2497685185185,0.01,10.0,1.49,130,108,17,14,0,0,33,28
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3626.6193368750005,"[706.5472531250001, 837.107253125, 742.4148306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1520.484336419753,0.01,10.0,1.5,118,89,15,11,4,4,34,32
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4117.609336875001,"[994.1872531250001, 883.857253125, 705.6948306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1805.6695216049382,0.01,10.0,1.49,131,101,11,9,0,0,37,33
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4010.3793368750003,"[997.757253125, 833.1972531250001, 687.6748306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1812.1510030864197,0.01,10.0,1.49,118,90,13,11,2,1,50,44
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4018.289336875,"[906.127253125, 933.3272531250001, 827.7548306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1695.1756944444444,0.01,10.0,1.49,136,103,19,11,0,0,38,32
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3688.3693368750005,"[898.8166475, 775.0572531250001, 794.09543625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1632.4929012345679,0.01,10.0,1.5,122,96,12,10,2,2,70,61
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3965.6293368750003,"[1007.2766475000001, 897.96785875, 737.6548306250002]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1829.4064814814815,0.01,10.0,1.5,133,105,14,13,1,1,40,38
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3961.419336875,"[834.55785875, 951.5166475000001, 779.9848306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1728.1719135802468,0.01,10.0,1.48,136,106,20,13,1,1,35,31
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4040.9293368750004,"[1046.207253125, 946.757253125, 645.8548306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1900.1139660493827,0.01,10.0,1.49,124,95,20,15,0,0,29,25
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3844.919336875,"[888.2772531250001, 919.0460418750001, 883.3460418750001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1669.2094907407406,0.01,50.0,1.49,219,149,35,23,3,2,162,106
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3969.1793368750004,"[1209.747253125, 995.2072531250001, 911.5648306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2197.027546296296,0.01,50.0,1.49,220,143,29,11,0,0,133,90
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4629.509336875,"[1281.6566475000002, 1261.7684643750001, 992.3142250000001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2327.5546296296293,0.01,50.0,1.53,181,122,21,12,7,3,183,117
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3841.5093368750004,"[1049.6072531250002, 860.22785875, 656.734225]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1906.2868055555555,0.01,50.0,1.51,171,110,29,21,1,1,194,126
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4327.869336875,"[1118.287253125, 964.43785875, 1000.984225]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2030.978163580247,0.01,50.0,1.48,167,104,25,18,3,2,195,124
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3985.659336875,"[934.00785875, 970.2172531250001, 906.124225]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1762.1510030864197,0.01,50.0,1.49,188,126,26,17,3,2,210,152
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4565.579336875,"[1159.42785875, 1054.027253125, 1114.714225]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2105.6813271604938,0.01,50.0,1.47,201,127,29,17,5,5,179,114
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3660.0993368750005,"[1110.6384643750002, 761.45785875, 785.76301375]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2017.112885802469,0.01,50.0,1.51,189,113,32,21,3,1,188,132
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4197.809336875,"[1213.1472531250001, 984.32785875, 910.884225]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2203.2003858024686,0.01,50.0,1.5,191,110,23,12,1,1,146,100
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4382.919336875,"[1093.467253125, 963.5872531250001, 1219.9448306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2215.4821759259257,0.01,50.0,1.49,187,117,23,13,3,2,173,107
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4646.409336875,"[1279.95907, 985.1760418750001, 1209.744225]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2324.5320987654322,0.01,50.0,1.49,183,119,35,15,11,5,222,151
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4086.809336875,"[870.7666475, 1015.607253125, 1149.05543625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2086.7902777777776,0.01,50.0,1.49,177,111,40,20,5,2,214,142
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4080.5093368750004,"[980.9260418750001, 1107.5784643750003, 943.8648306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2011.5573302469134,0.01,50.0,1.52,195,131,35,25,2,0,167,106
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4094.829336875,"[1135.287253125, 1031.9284643750002, 825.203619375]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2061.8423611111107,0.01,50.0,1.49,192,117,24,14,5,5,221,149
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3895.4293368750004,"[1176.9366475000002, 1021.3878587500001, 655.7148306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2137.431172839506,0.01,50.0,1.5,187,125,36,20,5,3,203,131
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3810.8193368750003,"[1134.0972531250002, 955.9372531250001, 791.7148306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2059.6818672839504,0.01,50.0,1.48,173,114,29,20,2,1,217,145
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4251.859336875001,"[1066.437253125, 918.877253125, 1152.794830625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2093.568595679012,0.01,50.0,1.49,193,114,28,16,4,2,187,138
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4003.5493368750003,"[949.987253125, 941.1484643750001, 781.853619375]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1725.4226080246913,0.01,50.0,1.5,209,127,28,17,2,2,128,85
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3604.9893368750004,"[891.507253125, 1007.9572531250001, 869.0648306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1830.6695216049382,0.01,50.0,1.48,172,112,35,16,5,3,246,157
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4115.519336875001,"[1192.9184643750002, 970.2172531250001, 806.503619375]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2166.4956018518515,0.01,50.0,1.5,202,126,40,19,7,4,176,116
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4097.419336875,"[1210.937253125, 898.4772531250001, 941.4848306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2199.1880401234566,0.01,50.0,1.5,169,108,34,20,5,2,206,134
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3879.2193368750004,"[1001.497253125, 709.9448306250001, 989.7672531250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1818.9411265432097,0.01,50.0,1.49,184,117,28,16,9,4,194,132
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4205.909336875,"[1121.687253125, 1065.927253125, 952.8748306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2037.1510030864197,0.01,50.0,1.49,186,108,27,18,0,0,212,137
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4282.829336875001,"[1114.3766475000002, 1045.1890700000001, 751.933619375]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2023.8509259259258,0.01,50.0,1.48,200,129,19,13,7,3,168,108
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3858.599336875,"[905.4454362500001, 1009.3172531250001, 997.7566475]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1833.1386574074074,0.01,50.0,1.5,203,134,32,17,5,3,212,144
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4077.7693368750006,"[1089.727253125, 970.2172531250001, 815.5148306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1979.126311728395,0.01,50.0,1.5,195,123,39,24,0,0,162,106
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3909.4293368750004,"[1125.0884643750003, 800.72785875, 840.1630137500001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2043.3474537037034,0.01,50.0,1.53,206,133,42,21,7,4,193,121
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3785.0293368750004,"[1129.1672531250001, 810.5866475, 964.2654362500001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2050.73125,0.01,50.0,1.52,171,111,37,25,5,2,238,148
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4131.269336875001,"[1195.807253125, 999.2872531250001, 800.5548306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2171.7189043209873,0.01,50.0,1.47,160,100,16,11,2,1,170,121
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4090.8993368750002,"[1122.197253125, 950.3272531250001, 913.2648306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2038.0769290123455,0.01,50.0,1.48,196,129,20,9,0,0,214,134
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4276.659336875001,"[1265.1666475000002, 1014.58785875, 963.0748306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2297.616358024691,0.01,50.0,1.47,147,95,24,10,5,3,223,145
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4158.319336875001,"[972.9372531250001, 1026.8272531250002, 1089.8948306250002]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1979.3710648148149,0.01,50.0,1.53,164,107,24,13,0,0,165,110
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4401.639336875001,"[1103.3272531250002, 1090.9166475000002, 925.1654362500001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2003.8176697530864,0.01,50.0,1.49,227,144,37,26,6,3,160,105
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3796.5893368750003,"[906.1266475, 901.5366475000001, 983.9860418750001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1787.1107253086418,0.01,50.0,1.48,201,117,23,14,5,3,189,119
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4293.019336875001,"[998.2672531250001, 1039.237253125, 928.7348306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1887.4596450617282,0.01,50.0,1.49,205,127,28,19,0,0,171,108
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4090.989336875001,"[1128.1484643750002, 1006.256041875, 799.3648306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2048.903009259259,0.01,50.0,1.49,205,131,33,18,3,2,131,91
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4067.359336875,"[1132.057253125, 855.9772531250001, 963.4148306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2055.9781635802465,0.01,50.0,1.51,201,127,32,19,4,3,200,131
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4144.339336875001,"[1041.6172531250002, 1076.977253125, 924.1448306250002]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1955.978163580247,0.01,50.0,1.48,178,113,17,11,0,0,170,115
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,3756.1893368750007,"[786.108464375, 1048.0766475000003, 824.1842250000001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1903.4805555555554,0.01,50.0,1.51,183,120,37,25,11,6,223,144
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4088.989336875,"[1001.8360418750001, 1058.95907, 688.1842250000001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1923.2975308641974,0.01,50.0,1.49,165,106,31,17,8,5,130,94
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4046.3093368750006,"[912.2448306250001, 1110.639675625, 851.894830625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2017.1531635802469,0.01,50.0,1.5,175,115,22,15,7,4,162,104
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4041.8193368750008,"[1006.9360418750001, 1015.9472531250001, 782.876041875]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1845.1756944444444,0.01,50.0,1.49,186,117,25,15,3,1,140,89
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4348.379336875,"[1057.0872531250002, 946.247253125, 1074.4248306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1951.2846450617283,0.01,50.0,1.53,176,116,24,12,3,2,125,93
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4249.909336875,"[1225.047253125, 1109.787253125, 831.8348306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2224.8053240740737,0.01,50.0,1.52,181,118,24,12,4,1,164,107
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4000.409336875,"[967.1554362500001, 1213.489675625, 808.884225]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2203.881558641975,0.01,50.0,1.53,174,106,26,16,7,4,148,97
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4020.429336875,"[880.6266475, 937.0672531250001, 1044.16543625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1896.3581790123455,0.01,50.0,1.5,173,109,28,20,3,2,184,125
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4159.049336875,"[1000.6472531250001, 1054.537253125, 954.7448306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1915.237422839506,0.01,50.0,1.5,189,119,24,16,5,2,184,124
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4278.379336875,"[1138.17785875, 1191.7266475000001, 807.1848306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2164.2830246913577,0.01,50.0,1.49,185,126,41,23,1,1,168,108
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4178.969336875,"[1007.4472531250001, 1106.047253125, 869.9148306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2008.7559413580245,0.01,50.0,1.49,211,136,32,15,2,1,166,111
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4201.759336875,"[1107.0672531250002, 1037.028464375, 877.223619375]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2010.6077932098765,0.01,50.0,1.51,161,96,21,9,4,3,149,103
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4091.8593368750003,"[1282.507253125, 1023.0872531250001, 888.7848306250002]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2329.1263117283947,0.01,200.0,1.49,472,257,87,48,46,24,669,378
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,10000,ENERGY_CONSUMPTION,4366.8493368750005,"[1113.019675625, 1067.624225, 1049.77543625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2021.474151234568,0.01,200.0,1.52,419,225,70,40,53,26,662,372
