file,initial,TWOOPT weight,RELOCATE weight,GLOBAL_RELOCATE weight,GLOBAL_EXCHANGE weight,iterations,target costfunction,cost (final solution),costs per MURMEL (final solution),cost (initial solution),costs per MURMEL (initial solution),costfunction 2 (no target),cost 2 (best solution),Tmin,Tmax,runtime (s),two opts,two opts with improvement,relocates,relocates with improvement,global relocates,global relocates with improvement,global exchanges,global exchanges with improvement
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2650.15270375,"[644.993929375, 697.6884787500001, 906.7902956250001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1646.580324074074,0.1,500.0,13.51,7565,3791,1443,718,1031,510,8286,4120
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2598.03270375,"[641.927873125, 518.3402956250001, 885.8845350000001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1608.7166666666667,0.1,500.0,13.39,7493,3805,1420,712,1069,521,7966,3970
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2771.76270375,"[1327.5469575000002, 160.823028125, 899.992718125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2410.6324074074073,0.1,500.0,13.46,7751,3886,1453,728,1175,490,7856,3910
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2400.32270375,"[1261.077563125, 43.692422500000006, 511.542718125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2289.9818672839506,0.1,500.0,13.42,7907,3898,1476,760,1098,554,8038,4053
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2747.5027037500004,"[937.9021125, 747.500295625, 708.4002956250001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1703.097222222222,0.1,500.0,13.5,7692,3735,1479,737,1088,520,7985,4084
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2588.56270375,"[341.535450625, 1528.494225, 118.32302812500001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2775.6388888888887,0.1,500.0,13.69,8949,4485,1485,724,1162,559,8093,3996
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2672.07270375,"[336.77726750000005, 716.3878731249999, 1065.407563125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1934.7349537037035,0.1,500.0,13.27,7748,3913,1472,718,1105,531,8060,4059
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2575.4627037500004,"[186.157873125, 606.73969, 1171.8251406250001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2127.8809413580243,0.1,500.0,13.9,7895,3974,1534,766,1108,536,7979,3966
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2654.77270375,"[695.30969, 1014.065140625, 236.64787312500002]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1841.4611882716047,0.1,500.0,13.94,7585,3732,1432,711,1129,541,8152,4085
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2701.49270375,"[1006.7551406250001, 331.677873125, 636.48969]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1828.189583333333,0.1,500.0,13.59,7655,3841,1480,709,1235,556,8162,4125
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2671.66270375,"[562.5354506250001, 700.5772675000001, 781.339985625]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1419.058101851852,0.1,500.0,13.21,7566,3753,1499,759,1045,553,7877,4005
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2603.7127037500004,"[60.86302812500001, 103.1924225, 1956.8972531250001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,3553.509027777777,0.1,500.0,13.52,8891,4420,1364,659,1675,667,8648,4353
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2570.98270375,"[65.283028125, 1674.8648306250002, 395.594845]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,3041.4081018518514,0.1,500.0,13.64,10178,5156,1425,671,1420,590,8023,3935
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2753.17270375,"[744.4421125, 627.992718125, 961.697873125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1746.2077932098764,0.1,500.0,13.57,7665,3888,1511,751,1093,546,8073,4042
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2562.45270375,"[295.294845, 1570.8248306250002, 96.393028125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2852.5192129629627,0.1,500.0,13.37,8790,4416,1448,727,1524,608,8594,4331
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2789.5627037500008,"[1573.5381687500003, 511.19787312500006, 222.876661875]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2857.27762345679,0.1,500.0,13.26,8220,4047,1485,748,1086,512,7895,3899
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2626.35270375,"[810.065140625, 855.4521125, 399.50545062500004]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1553.4058641975307,0.1,500.0,13.35,8037,4045,1552,747,1074,520,8082,4117
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2666.47270375,"[296.14484500000003, 1008.2857462500001, 750.2221125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1830.9791666666665,0.1,500.0,13.59,8067,4057,1445,687,1128,511,7878,3934
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2761.84270375,"[1487.00938, 315.185450625, 623.227873125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2700.202469135802,0.1,500.0,13.68,8076,4018,1484,711,1082,507,7893,3970
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2484.88270375,"[1302.89938, 435.55029562500005, 139.743028125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2365.943209876543,0.1,500.0,13.49,10091,4903,1399,716,1142,552,7914,3958
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2612.31270375,"[1806.957253125, 155.214239375, 15.641211250000001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,3281.286805555555,0.1,500.0,13.67,8431,4156,1399,681,3150,562,8148,4082
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2520.93270375,"[1092.099985625, 599.59969, 141.273028125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1983.2556327160494,0.1,500.0,13.39,9236,4657,1433,713,1133,521,7839,3912
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2628.76270375,"[1697.474225, 269.965450625, 232.56302812500002]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,3082.4290123456785,0.1,500.0,13.18,10793,5057,1415,700,1193,527,8004,3984
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2554.5927037500005,"[804.4521125, 1087.84938, 15.641211250000001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1975.5111111111112,0.1,500.0,16.56,8285,4224,1507,746,2689,556,8146,4020
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2556.35270375,"[352.245450625, 971.9027181250001, 634.9645350000001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1764.8540895061726,0.1,500.0,13.27,8005,4039,1464,717,1062,553,8047,3941
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2626.5627037500003,"[1093.452718125, 525.13969, 511.7102956250001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1985.5331018518516,0.1,500.0,13.49,7532,3725,1414,700,1053,507,7764,3970
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2551.5527037500005,"[717.9202956250001, 227.634845, 925.3275631250001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1680.4139660493825,0.1,500.0,13.5,7903,3929,1460,727,1118,530,8142,4038
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2630.90270375,"[635.127873125, 867.5269575000001, 630.367873125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1575.4472222222223,0.1,500.0,13.58,7629,3824,1488,746,1026,499,7866,3869
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2745.6227037500003,"[1128.1387743750001, 873.81090125, 108.63302812500001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2048.6474537037034,0.1,500.0,13.24,7989,3994,1484,725,1177,511,7957,3966
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2705.52270375,"[222.874239375, 643.11847875, 1473.409985625]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2675.539583333333,0.1,500.0,13.61,8899,4438,1459,742,1068,509,8063,4038
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2637.20270375,"[706.3675631250001, 804.95969, 317.225450625]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1461.675308641975,0.1,500.0,13.35,7759,3932,1414,715,1057,518,8023,3978
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2622.38270375,"[667.265140625, 360.23605625, 1094.301506875]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1987.0360339506171,0.1,500.0,13.46,8119,4055,1486,722,1050,537,7980,3991
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2655.32270375,"[356.66726750000004, 802.242718125, 838.962718125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1523.4960648148146,0.1,500.0,13.31,7719,3859,1504,765,1100,525,8093,4053
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2477.28270375,"[232.56302812500002, 366.865450625, 1287.094225]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2337.367283950617,0.1,500.0,13.54,10767,5073,1525,759,1257,579,7849,3967
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2453.0027037500004,"[215.734845, 1296.1024081250002, 317.735450625]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2353.6898919753085,0.1,500.0,13.53,8388,4218,1576,782,1174,541,7834,3904
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2612.40270375,"[728.62847875, 34.681816875, 1208.3824081250002]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2194.4306327160493,0.1,500.0,13.66,7960,3940,1454,717,1153,538,8225,4067
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2707.2227037500006,"[892.852718125, 755.317873125, 711.2921125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1621.3355709876541,0.1,500.0,13.34,7604,3856,1508,724,1047,531,8018,4021
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2590.49270375,"[631.3878731249999, 941.3027181250001, 384.3821125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1709.2985339506172,0.1,500.0,13.23,7568,3774,1519,775,1098,551,8068,4071
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2510.4627037500004,"[1511.8324081250003, 167.623028125, 180.0372675]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2745.356558641975,0.1,500.0,13.59,8307,4143,1485,789,1177,499,8368,4175
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2670.44270375,"[722.1702956250001, 116.453028125, 1177.60938]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2138.474074074074,0.1,500.0,14.16,8513,4284,1429,711,1148,563,7994,4040
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2749.02270375,"[624.4202956250001, 325.3872675, 1242.205140625]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2255.658719135802,0.1,500.0,13.33,7470,3754,1396,702,1052,496,8094,4010
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2546.3027037499996,"[1051.805140625, 43.692422500000006, 873.815140625]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1909.9797067901234,0.1,500.0,13.38,7473,3775,1343,648,1105,513,8015,4016
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2783.8327037500007,"[2001.6048306250002, 70.7224225, 328.105450625]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,3634.6179783950615,0.1,500.0,13.55,8541,4249,1428,713,1345,582,8220,4119
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2391.0027037500004,"[136.683028125, 1415.6148306250002, 258.744845]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2570.7290895061724,0.1,500.0,13.28,10062,4932,1473,729,1274,562,8064,3942
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2682.7527037500004,"[563.557873125, 516.634845, 976.1599856250001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1772.7618055555556,0.1,500.0,13.45,7647,3837,1464,730,1114,526,8121,4063
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2846.8427037500005,"[804.9602956250001, 1064.38938, 232.56302812500002]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1932.9185185185186,0.1,500.0,13.48,10540,5021,1326,663,1129,478,7846,4003
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2655.9627037500004,"[1008.795140625, 406.645450625, 871.4321125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1831.8932870370368,0.1,500.0,13.16,7974,3884,1516,784,1077,539,8077,4057
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2624.3127037500003,"[799.352718125, 65.9624225, 1390.447563125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2524.858410493827,0.1,200.0,13.71,5137,2569,699,352,679,249,4743,2382
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2641.3527037500003,"[825.7069575, 34.681816875, 1027.6639293750002]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1866.1122685185185,0.1,200.0,13.09,5017,2491,782,386,493,233,5063,2525
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2647.07270375,"[970.8869575000001, 65.283028125, 1000.972718125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1817.6318672839504,0.1,200.0,13.38,7318,3649,718,352,540,234,5089,2534
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2616.28270375,"[611.1621125, 869.9027181250001, 719.957873125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1579.6689043209874,0.1,200.0,13.41,4675,2302,695,351,483,234,4973,2535
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2806.8927037500007,"[909.6827181250001, 909.3402956250001, 619.31969]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1651.8911265432098,0.1,200.0,13.48,4682,2315,758,378,438,211,4942,2463
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2670.10270375,"[1072.205140625, 211.994845, 952.0127181250001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1947.0167438271603,0.1,200.0,13.74,5103,2525,816,411,498,214,5097,2566
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2624.26270375,"[385.56969, 830.120295625, 734.9227181250001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1507.3827932098764,0.1,200.0,13.49,4846,2356,823,440,443,217,4994,2578
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2840.24270375,"[684.59969, 1375.659985625, 392.53302812500004]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2498.070447530864,0.1,200.0,13.26,5400,2695,802,409,480,231,5146,2591
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2573.13270375,"[934.6715068750001, 844.5757462500001, 226.61545062500002]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1697.2212191358024,0.1,200.0,13.37,5129,2571,824,391,481,230,4837,2458
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2695.15270375,"[68.683028125, 701.42969, 1338.599985625]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2430.78649691358,0.1,200.0,13.38,5236,2597,695,357,659,226,5175,2549
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2666.57270375,"[568.997873125, 891.6602956250001, 745.2945350000001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1619.1111882716048,0.1,200.0,13.66,4691,2339,751,383,418,210,4941,2482
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2691.0127037500006,"[1276.5463518750003, 377.405450625, 580.22090125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2318.0280092592593,0.1,200.0,13.41,4939,2480,783,378,432,188,4810,2447
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2742.22270375,"[1195.6245350000002, 581.0702956250001, 569.167873125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2171.062345679012,0.1,200.0,13.47,4798,2399,784,389,588,231,4940,2449
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2704.06270375,"[827.3996900000001, 434.01787312500005, 1030.895140625]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1872.0167438271603,0.1,200.0,13.4,5011,2454,766,393,433,189,5035,2506
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2700.55270375,"[1290.8251406250001, 896.425140625, 82.1124225]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2343.9303240740737,0.1,200.0,13.41,5031,2537,775,380,451,209,5067,2534
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2601.6427037500002,"[288.325450625, 173.743028125, 1501.294225]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2726.256172839506,0.1,200.0,13.2,5876,2957,761,400,788,302,5547,2762
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2648.6527037500005,"[318.244845, 834.372718125, 938.7551406250001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1704.7327932098763,0.1,200.0,13.2,5403,2653,738,364,427,210,4757,2385
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2461.28270375,"[1030.722718125, 158.44302812499998, 706.1969575]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1871.644212962963,0.1,200.0,13.39,6291,3183,769,397,517,243,4853,2414
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2680.72270375,"[927.5321125, 376.215450625, 811.595140625]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1684.270061728395,0.1,200.0,13.81,5372,2656,805,375,518,250,4924,2471
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2620.47270375,"[615.747873125, 622.2121125, 706.702718125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1283.3726080246913,0.1,200.0,13.42,4602,2316,787,424,428,191,4968,2510
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2814.40270375,"[913.255140625, 345.78726750000004, 1053.1602956250001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1912.3210648148147,0.1,200.0,13.49,5152,2541,753,368,422,202,4915,2463
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2631.07270375,"[534.322718125, 766.36969, 639.7202956250001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1391.6135802469134,0.1,200.0,13.46,4628,2308,759,379,439,230,5081,2535
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2702.16270375,"[779.632718125, 948.7821125, 305.497873125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1722.850308641975,0.1,200.0,13.29,4962,2486,826,433,421,208,5110,2553
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2645.3927037500007,"[1194.0945350000002, 672.1902956250001, 263.677873125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2168.2845679012344,0.1,200.0,13.18,5007,2480,774,394,562,253,5020,2529
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2716.9027037500005,"[1147.682718125, 380.295450625, 812.2745350000001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2083.9898919753086,0.1,200.0,13.22,4998,2487,694,337,471,242,5123,2552
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2475.44270375,"[15.641211250000001, 431.64150687500006, 1491.939985625]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2709.1815586419752,0.1,200.0,13.65,5055,2570,826,412,2318,212,4973,2531
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2626.40270375,"[430.28271812500003, 363.29726750000003, 1213.982718125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2204.3602623456786,0.1,200.0,13.26,4664,2341,730,342,531,226,5264,2635
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2721.85270375,"[201.45545062500003, 1107.5651406250001, 850.6921125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2011.2142746913578,0.1,200.0,13.41,5176,2634,828,406,498,217,4834,2390
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2535.07270375,"[652.815140625, 897.9502956250001, 254.49726750000002]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1630.5309413580246,0.1,200.0,13.32,4933,2501,868,437,493,243,4968,2462
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2749.5227037500003,"[950.31090125, 1071.867563125, 260.784239375]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1946.4633487654319,0.1,200.0,13.49,5046,2500,657,331,502,237,5121,2530
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2629.0827037500003,"[296.14484500000003, 1122.699985625, 416.167873125]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,2038.811188271605,0.1,200.0,13.27,5903,2904,917,435,500,252,4958,2548
berlin52.tsp,NEARESTNEIGHBOR_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2784.75270375,"[1003.34969, 294.275450625, 1012.1975631250001]",3889.8127037500003,"[226.79150687500004, 757.7015068750001, 854.93969]",TIME,1838.1300154320986,0.1,200.0,13.21,5150,2585,855,411,493,231,5232,2631
